"Date,""Game"",""Earnings"",""Players"",""Tournaments"""
"2023-10-01,""Rainbow Six Siege"",506825.11,173,4"
"2023-10-01,""StarCraft: Remastered"",350755.51,31,27"
"2023-10-01,""Teamfight Tactics"",336502.4,66,3"
"2023-10-01,""Madden NFL 24"",250000,55,2"
"2023-10-01,""CrossFire"",228008.8,64,3"
"2023-10-01,""Rocket League"",183498.42,388,47"
"2023-10-01,""Clash of Clans"",180000,36,1"
"2023-10-01,""Free Fire"",130426.57,70,1"
"2023-10-01,""Apex Legends"",1e+05,36,1"
"2023-10-01,""Trackmania (2020)"",96826.77,32,10"
"2023-10-01,""League of Legends"",84599.89,80,5"
"2023-10-01,""Street Fighter 6"",75355.2,46,8"
"2023-10-01,""Minecraft"",55000,43,2"
"2023-10-01,""Hearthstone"",50710.88,19,2"
"2023-10-01,""GeoGuessr"",50000,23,1"
"2023-10-01,""Hearthstone Battlegrounds"",50000,16,1"
"2023-10-01,""Chess.com"",45650,56,16"
"2023-10-01,""EA Sports FC 24"",43819.06,58,11"
"2023-10-01,""Pokémon GO"",42800,31,4"
"2023-10-01,""Super Smash Bros. Ultimate"",38477.01,35,6"
"2023-10-01,""EA Sports FC Online"",36865.8,23,1"
"2023-10-01,""StarCraft II"",35016.2,47,24"
"2023-10-01,""Age of Empires II"",30362.91,117,25"
"2023-10-01,""Tetris"",22200,53,3"
"2023-10-01,""Super Smash Bros. Melee"",21620,39,7"
"2023-10-01,""Age of Empires IV"",16275.73,51,8"
"2023-10-01,""Tekken 7"",15384.32,10,3"
"2023-10-01,""Mortal Kombat 1"",12980,16,1"
"2023-10-01,""WarCraft III: Reforged"",11358.55,20,7"
"2023-10-01,""Age of Empires"",10996.44,50,5"
"2023-10-01,""osu!"",6255.51,29,7"
"2023-10-01,""Brawlhalla"",5000,8,1"
"2023-10-01,""Team Fortress 2"",5000,21,1"
"2023-10-01,""Guilty Gear -STRIVE-"",3436.21,15,2"
"2023-10-01,""Lichess"",1775,7,1"
"2023-10-01,""Dragon Ball FighterZ"",1380,3,1"
"2023-10-01,""Age of Mythology"",925,15,2"
"2023-10-01,""Age of Empires III"",600,5,2"
"2023-10-01,""Microsoft Excel"",550,4,1"
"2023-10-01,""Artifact Classic"",63.18,3,1"
"2023-11-01,""Counter-Strike 2"",2592028.91,791,61"
"2023-11-01,""League of Legends"",2352831.36,321,10"
"2023-11-01,""Fortnite"",1140628.22,1173,65"
"2023-11-01,""Free Fire"",1e+06,93,1"
"2023-11-01,""Clash Royale"",916071.9,22,2"
"2023-11-01,""Clash of Clans"",845037.5,61,2"
"2023-11-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",842642.98,64,2"
"2023-11-01,""Brawl Stars"",750000,38,1"
"2023-11-01,""Rainbow Six Siege"",750000,120,1"
"2023-11-01,""Arena of Valor"",549984.6,83,2"
"2023-11-01,""Teamfight Tactics"",456000,32,1"
"2023-11-01,""Rocket League"",443395.39,473,55"
"2023-11-01,""CrossFire HD"",414284.7,43,1"
"2023-11-01,""Overwatch 2"",374606,109,1"
"2023-11-01,""EA Sports FC 24"",350603.65,82,14"
"2023-11-01,""StarCraft: Remastered"",278543.51,65,28"
"2023-11-01,""VALORANT"",263405.59,298,15"
"2023-11-01,""Street Fighter 6"",254554.2,182,29"
"2023-11-01,""Brawlhalla"",232400,69,2"
"2023-11-01,""Call of Duty: Modern Warfare III"",220000,47,5"
"2023-11-01,""StarCraft II"",160328.12,94,24"
"2023-11-01,""EA Sports FC Online"",154223.41,30,2"
"2023-11-01,""World of Tanks"",150643.14,65,2"
"2023-11-01,""Summoners War: Sky Arena"",140000,4,1"
"2023-11-01,""Rennsport"",109493.01,27,2"
"2023-11-01,""Chess.com"",103000,66,14"
"2023-11-01,""Mobile Legends: Bang Bang"",1e+05,83,1"
"2023-11-01,""CrossFire"",81934,52,2"
"2023-11-01,""Call of Duty: Mobile"",68480.52,73,2"
"2023-11-01,""Age of Empires II"",58718.68,134,23"
"2023-11-01,""Dota 2"",54500,90,3"
"2023-11-01,""Pokémon GO"",50100,48,3"
"2023-11-01,""Apex Legends"",50000,15,1"
"2023-11-01,""Trackmania (2020)"",49466.78,60,11"
"2023-11-01,""WarCraft III: Reforged"",48637.47,36,8"
"2023-11-01,""Call of Duty: Warzone"",25000,24,1"
"2023-11-01,""Minecraft"",25000,20,1"
"2023-11-01,""Super Smash Bros. Ultimate"",24930,38,5"
"2023-11-01,""Microsoft Excel"",21600,18,2"
"2023-11-01,""Tekken 7"",19441.8,30,6"
"2023-11-01,""Farming Simulator 22"",16350.02,24,1"
"2023-11-01,""Age of Empires IV"",15940.27,62,17"
"2023-11-01,""Pokemon Unite"",15037.5,21,1"
"2023-11-01,""Mortal Kombat 1"",12930.47,19,2"
"2023-11-01,""Quake Champions"",11481.72,8,3"
"2023-11-01,""Super Smash Bros. Melee"",9885,12,2"
"2023-11-01,""Assetto Corsa Competizione"",9292.94,20,1"
"2023-11-01,""Halo Infinite"",9167.25,16,1"
"2023-11-01,""Tetr.io"",6544,16,1"
"2023-11-01,""Guilty Gear -STRIVE-"",6054.2,14,3"
"2023-11-01,""Temtem"",5500,8,1"
"2023-11-01,""Dragon Ball FighterZ"",5140,14,3"
"2023-11-01,""Tetris"",4156.34,13,3"
"2023-11-01,""King of Fighters XV"",3702.8,11,2"
"2023-11-01,""Age of Empires"",3546.18,26,6"
"2023-11-01,""Age of Mythology"",3161.87,14,4"
"2023-11-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",3000,17,1"
"2023-11-01,""Trackmania United Forever"",2063.37,21,1"
"2023-11-01,""Tetris Effect: Connected"",1500,4,1"
"2023-11-01,""Melty Blood: Type Lumina"",1157.1,3,1"
"2023-11-01,""iRacing.com"",642,3,1"
"2023-11-01,""Mortal Kombat XL"",60,1,1"
"2023-11-01,""Lichess"",1.1,4,1"
"2023-12-01,""Arena of Valor"",10293037.19,147,3"
"2023-12-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",3134845.02,329,3"
"2023-12-01,""Counter-Strike 2"",2616564.96,1079,57"
"2023-12-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",2393080.2,158,3"
"2023-12-01,""Naraka: Bladepoint"",1449200,77,2"
"2023-12-01,""CrossFire"",1447339,105,2"
"2023-12-01,""Dota 2"",1208232.5,221,9"
"2023-12-01,""Call of Duty: Mobile"",1064140.72,110,3"
"2023-12-01,""Mobile Legends: Bang Bang"",9e+05,115,1"
"2023-12-01,""VALORANT"",822783.96,255,12"
"2023-12-01,""Hearthstone"",350000,8,1"
"2023-12-01,""CrossFire Mobile"",338958.98,62,1"
"2023-12-01,""Teamfight Tactics"",308500,32,1"
"2023-12-01,""Fortnite"",290603.29,435,26"
"2023-12-01,""Overwatch 2"",270028,185,5"
"2023-12-01,""StarCraft: Remastered"",194536.25,57,30"
"2023-12-01,""Rocket League"",191823.17,277,38"
"2023-12-01,""EA Sports FC 24"",142500,36,9"
"2023-12-01,""Madden NFL 24"",125000,32,1"
"2023-12-01,""StarCraft II"",99792.6,61,22"
"2023-12-01,""Identity V"",84291.72,41,1"
"2023-12-01,""Call of Duty: Warzone"",75000,56,1"
"2023-12-01,""Brawl Stars"",50000,27,1"
"2023-12-01,""Tekken 7"",49875,36,4"
"2023-12-01,""League of Legends"",47560.89,72,5"
"2023-12-01,""Age of Empires II"",37593.76,177,34"
"2023-12-01,""Street Fighter 6"",36367.75,32,5"
"2023-12-01,""Microsoft Excel"",30000,22,2"
"2023-12-01,""Temtem"",30000,15,1"
"2023-12-01,""Chess.com"",28750,46,14"
"2023-12-01,""Super Smash Bros. Ultimate"",28557.01,53,4"
"2023-12-01,""Clash Royale"",26933.76,8,1"
"2023-12-01,""Age of Empires IV"",25718.42,49,9"
"2023-12-01,""iRacing.com"",25000,52,2"
"2023-12-01,""Critical Ops"",24000,40,1"
"2023-12-01,""Pokémon GO"",21400,16,2"
"2023-12-01,""WarCraft III: Reforged"",19804.73,38,11"
"2023-12-01,""osu!"",16442.96,66,7"
"2023-12-01,""Apex Legends"",11060,27,2"
"2023-12-01,""Super Smash Bros. Melee"",10135.01,22,3"
"2023-12-01,""Trackmania (2020)"",9303.19,60,19"
"2023-12-01,""World of Tanks"",8080.13,17,1"
"2023-12-01,""Halo Infinite"",5000,8,1"
"2023-12-01,""After-H"",3488,13,1"
"2023-12-01,""Tetris"",3393.89,11,2"
"2023-12-01,""Mortal Kombat 1"",3000,8,1"
"2023-12-01,""Age of Empires"",2290.46,35,2"
"2023-12-01,""Heroes of the Storm"",2000,21,1"
"2023-12-01,""Granblue Fantasy: Versus"",1500,4,1"
"2023-12-01,""Guilty Gear -STRIVE-"",1500,4,1"
"2023-12-01,""Multigaming"",1090,9,1"
"2023-12-01,""Age of Empires Online"",605,18,2"
"2023-12-01,""Gran Turismo 7"",158.05,3,1"
"2023-12-01,""Age of Mythology"",63.7,1,1"
"2023-12-01,""Age of Empires III"",50,2,1"
"2023-12-01,""Slapshot Rebound"",50,4,2"
"2024-01-01,""League of Legends: Wild Rift"",702875,64,2"
"2024-01-01,""Call of Duty: Modern Warfare III"",475000,64,2"
"2024-01-01,""SMITE"",4e+05,20,1"
"2024-01-01,""Fortnite"",369447.6,334,28"
"2024-01-01,""Counter-Strike 2"",347632.67,320,22"
"2024-01-01,""Identity V"",282540,40,1"
"2024-01-01,""VALORANT"",198909.92,90,5"
"2024-01-01,""Street Fighter 6"",186491.21,64,10"
"2024-01-01,""StarCraft: Remastered"",182606.19,36,26"
"2024-01-01,""StarCraft II"",151013.35,89,23"
"2024-01-01,""Dota 2"",143695.26,92,4"
"2024-01-01,""Madden NFL 24"",125000,32,1"
"2024-01-01,""Minecraft"",110000,4,3"
"2024-01-01,""Tekken 7"",101290,28,2"
"2024-01-01,""League of Legends"",81375.6,45,2"
"2024-01-01,""Age of Empires II"",79882.45,85,17"
"2024-01-01,""Chess.com"",59080,70,16"
"2024-01-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",47808.5,43,4"
"2024-01-01,""Rainbow Six Siege"",43658.4,45,1"
"2024-01-01,""Rocket League"",41088.82,107,19"
"2024-01-01,""Granblue Fantasy Versus: Rising"",36390,16,2"
"2024-01-01,""WarCraft III: Reforged"",34144.85,17,5"
"2024-01-01,""Pokémon GO"",32100,24,3"
"2024-01-01,""Arena of Valor"",28120,21,1"
"2024-01-01,""Super Smash Bros. Ultimate"",22366.99,21,4"
"2024-01-01,""CrossFire"",16952.4,34,1"
"2024-01-01,""Farming Simulator 22"",16401.75,21,1"
"2024-01-01,""CrossFire Mobile"",14091,16,1"
"2024-01-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",14055.2,39,3"
"2024-01-01,""Teamfight Tactics"",10962.57,32,1"
"2024-01-01,""ZeroSpace"",10000,8,1"
"2024-01-01,""World of Tanks"",9777.24,36,1"
"2024-01-01,""Guilty Gear -STRIVE-"",7190,8,1"
"2024-01-01,""King of Fighters XV"",6913.42,16,2"
"2024-01-01,""Mortal Kombat 1"",6550,16,2"
"2024-01-01,""Trackmania (2020)"",6050.62,62,17"
"2024-01-01,""Tetris"",5513.64,13,4"
"2024-01-01,""Under Night In-Birth II [Sys:Celes]"",5240,8,1"
"2024-01-01,""EA Sports FC 24"",4336.45,10,1"
"2024-01-01,""Skullgirls 2nd Encore"",3840,8,1"
"2024-01-01,""Super Smash Bros. Melee"",3821,14,2"
"2024-01-01,""Apex Legends"",3264,9,1"
"2024-01-01,""Guilty Gear Xrd REV 2"",2960,8,1"
"2024-01-01,""Age of Empires"",2943.65,41,3"
"2024-01-01,""Pokemon Unite"",2500,15,1"
"2024-01-01,""Guilty Gear XX Accent Core Plus R"",2230,8,1"
"2024-01-01,""Tekken 8"",2090,8,1"
"2024-01-01,""BlazBlue: Central Fiction"",1810,8,1"
"2024-01-01,""Street Fighter III: 3rd Strike"",1550,8,1"
"2024-01-01,""Melty Blood: Type Lumina"",1540,8,1"
"2024-01-01,""Age of Empires IV"",1507.12,30,9"
"2024-01-01,""Ultimate Marvel vs. Capcom 3"",1020,8,1"
"2024-01-01,""Samurai Shodown (2019)"",945,3,1"
"2024-01-01,""Dragon Ball FighterZ"",890,8,1"
"2024-01-01,""Persona 4 Arena Ultimax"",870,8,1"
"2024-01-01,""BlazBlue: Cross Tag Battle"",810,8,1"
"2024-01-01,""Assetto Corsa Competizione"",753.09,35,1"
"2024-01-01,""Vampire Savior"",710,8,1"
"2024-01-01,""Super Street Fighter II Turbo"",671,3,1"
"2024-01-01,""DNF Duel"",550,3,1"
"2024-01-01,""Age of Mythology"",285.54,4,4"
"2024-01-01,""Stormgate"",200,4,1"
"2024-01-01,""Age of Empires Online"",145,5,4"
"2024-01-01,""Quake Champions"",70,3,1"
"2024-02-01,""Rainbow Six Siege"",3e+06,102,1"
"2024-02-01,""Dota 2"",2197738.6,217,8"
"2024-02-01,""Fortnite"",2065780,451,21"
"2024-02-01,""Street Fighter 6"",1972330.54,76,5"
"2024-02-01,""Counter-Strike 2"",1195994,437,23"
"2024-02-01,""Madden NFL 24"",1e+06,14,1"
"2024-02-01,""Rocket League"",903793.06,2134,33"
"2024-02-01,""Teamfight Tactics"",594410.38,89,5"
"2024-02-01,""EA Sports FC 24"",534182.08,60,8"
"2024-02-01,""StarCraft II"",512545.22,58,19"
"2024-02-01,""World of Tanks"",5e+05,56,1"
"2024-02-01,""Chess.com"",315250,89,16"
"2024-02-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",294278.72,136,5"
"2024-02-01,""League of Legends: Wild Rift"",280800,20,1"
"2024-02-01,""StarCraft: Remastered"",150673.82,55,19"
"2024-02-01,""Pokemon Unite"",109500,156,7"
"2024-02-01,""Minecraft"",105467,50,2"
"2024-02-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",1e+05,102,1"
"2024-02-01,""League of Legends"",91165.46,31,3"
"2024-02-01,""Super Smash Bros. Ultimate"",37945.03,44,5"
"2024-02-01,""EA Sports FC Online"",37525,12,1"
"2024-02-01,""Pokémon GO"",32100,24,3"
"2024-02-01,""Super Smash Bros. Melee"",29450,26,3"
"2024-02-01,""Tekken 8"",28605.92,22,3"
"2024-02-01,""Stormgate"",17011.12,66,11"
"2024-02-01,""Farming Simulator 22"",16200,24,1"
"2024-02-01,""Mobile Legends: Bang Bang"",14838.6,20,1"
"2024-02-01,""Age of Empires II"",13704.74,86,17"
"2024-02-01,""WarCraft III: Reforged"",11213.5,18,4"
"2024-02-01,""Trackmania (2020)"",5178.33,34,9"
"2024-02-01,""Age of Empires"",4905.85,12,2"
"2024-02-01,""Tetris"",4470.81,9,2"
"2024-02-01,""osu!"",3448.47,46,6"
"2024-02-01,""Age of Empires IV"",1909.56,25,5"
"2024-02-01,""Overwatch 2"",1584.89,17,1"
"2024-02-01,""Granblue Fantasy Versus: Rising"",1449.88,3,1"
"2024-02-01,""Quake Champions"",1251.01,11,1"
"2024-02-01,""BlazBlue: Central Fiction"",1114.47,3,1"
"2024-02-01,""Age of Empires III"",850,5,2"
"2024-02-01,""Under Night In-Birth II [Sys:Celes]"",800.68,3,1"
"2024-02-01,""Assetto Corsa Competizione"",743.66,36,1"
"2024-02-01,""Guilty Gear -STRIVE-"",616.74,3,1"
"2024-02-01,""Guilty Gear XX Accent Core Plus R"",616.74,3,1"
"2024-02-01,""Melty Blood: Type Lumina"",562.64,3,1"
"2024-02-01,""Age of Mythology"",540.2,4,4"
"2024-03-01,""Counter-Strike 2"",1830227.31,662,31"
"2024-03-01,""Dota 2"",1320998,201,13"
"2024-03-01,""Mobile Legends: Bang Bang"",1e+06,81,1"
"2024-03-01,""VALORANT"",773942.88,475,14"
"2024-03-01,""Rocket League"",737600.01,1628,40"
"2024-03-01,""Call of Duty: Modern Warfare III"",475000,64,2"
"2024-03-01,""Teamfight Tactics"",457920,40,2"
"2024-03-01,""Fortnite"",379600,279,21"
"2024-03-01,""League of Legends"",325178.02,148,9"
"2024-03-01,""Arena of Valor"",3e+05,41,1"
"2024-03-01,""EA Sports FC 24"",295745.45,81,8"
"2024-03-01,""Halo Infinite"",251095.98,68,2"
"2024-03-01,""EA Sports FC Online"",190490.79,42,3"
"2024-03-01,""King of Fighters XV"",176841.7,40,4"
"2024-03-01,""Overwatch 2"",170392.18,140,4"
"2024-03-01,""Minecraft"",125500,3,3"
"2024-03-01,""Apex Legends"",125000,91,1"
"2024-03-01,""Guilty Gear -STRIVE-"",103254.19,34,5"
"2024-03-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",97332.27,137,5"
"2024-03-01,""Clash of Clans"",90000,82,2"
"2024-03-01,""Age of Empires II"",89738.78,177,45"
"2024-03-01,""StarCraft: Remastered"",85303.5,26,15"
"2024-03-01,""Street Fighter 6"",61218.79,42,6"
"2024-03-01,""Free Fire"",60000,66,1"
"2024-03-01,""Brawl Stars"",50000,24,1"
"2024-03-01,""Age of Empires"",47140.07,32,3"
"2024-03-01,""Tekken 8"",40426.27,58,9"
"2024-03-01,""Forza Motorsport (2023)"",40000,64,1"
"2024-03-01,""Granblue Fantasy Versus: Rising"",38122.51,25,5"
"2024-03-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",35946.43,78,4"
"2024-03-01,""Age of Empires IV"",28320.74,44,6"
"2024-03-01,""Super Smash Bros. Ultimate"",28182.47,30,6"
"2024-03-01,""CrossFire Mobile"",27749,16,2"
"2024-03-01,""Mortal Kombat 1"",25550,42,6"
"2024-03-01,""Rainbow Six Siege"",25479.93,33,2"
"2024-03-01,""WarCraft III: Reforged"",25233.08,25,5"
"2024-03-01,""Chess.com"",25000,36,13"
"2024-03-01,""World of Tanks"",24234,27,1"
"2024-03-01,""Pokémon GO"",21400,16,2"
"2024-03-01,""Pokemon Unite"",21250,122,7"
"2024-03-01,""Under Night In-Birth II [Sys:Celes]"",16028.11,25,5"
"2024-03-01,""Clash Royale"",15000,8,1"
"2024-03-01,""Super Smash Bros. Melee"",14449.01,24,5"
"2024-03-01,""Assetto Corsa Competizione"",12559.6,70,4"
"2024-03-01,""StarCraft II"",10812.42,43,20"
"2024-03-01,""Trackmania (2020)"",10199.68,43,13"
"2024-03-01,""osu!"",5988.66,57,5"
"2024-03-01,""Tetris"",4803.95,8,2"
"2024-03-01,""After-H"",4600,13,1"
"2024-03-01,""Dragon Ball FighterZ"",4455.86,10,2"
"2024-03-01,""Ultimate Marvel vs. Capcom 3"",2060,10,2"
"2024-03-01,""Melty Blood: Type Lumina"",1800,12,3"
"2024-03-01,""Melty Blood: Actress Again Current Code"",1507.51,8,1"
"2024-03-01,""Age of Mythology"",1200,8,4"
"2024-03-01,""TrackMania 2: Canyon"",578.44,3,1"
"2024-03-01,""Stormgate"",517,20,5"
"2024-03-01,""Samurai Shodown (2019)"",440,3,1"
"2024-03-01,""Street Fighter III: 3rd Strike"",390,3,1"
"2024-03-01,""BlazBlue: Central Fiction"",330,3,1"
"2024-03-01,""Guilty Gear XX Accent Core Plus R"",300,3,1"
"2024-03-01,""Idol Showdown"",188,3,1"
"2024-03-01,""Guilty Gear Xrd REV 2"",180,3,1"
"2024-03-01,""ARMS"",150,3,1"
"2024-03-01,""Call of Duty: Modern Warfare 3"",88.65,3,1"
"2024-04-01,""Dota 2"",2090000,205,6"
"2024-04-01,""League of Legends"",1495124.45,489,20"
"2024-04-01,""Counter-Strike 2"",1253338.51,565,36"
"2024-04-01,""CrossFire"",1179455,214,5"
"2024-04-01,""Rainbow Six Siege"",818813.9,222,5"
"2024-04-01,""EA Sports FC 24"",722607.9,111,11"
"2024-04-01,""VALORANT"",321894.32,576,19"
"2024-04-01,""Rocket League"",290957.56,1031,33"
"2024-04-01,""Arena of Valor"",269712.7,46,1"
"2024-04-01,""Call of Duty: Mobile"",262102.34,68,2"
"2024-04-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",244858.69,279,5"
"2024-04-01,""World of Tanks"",207417.84,64,2"
"2024-04-01,""Free Fire"",205400,74,2"
"2024-04-01,""iRacing.com"",2e+05,20,1"
"2024-04-01,""StarCraft: Remastered"",156358.51,44,16"
"2024-04-01,""CrossFire Mobile"",152073,22,2"
"2024-04-01,""EA Sports FC Online"",150000,31,1"
"2024-04-01,""Overwatch 2"",147500,126,3"
"2024-04-01,""Fortnite"",140550,162,17"
"2024-04-01,""Pokemon Unite"",1e+05,39,1"
"2024-04-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",60239.36,90,4"
"2024-04-01,""StarCraft II"",56150,43,19"
"2024-04-01,""Clash of Clans"",55000,30,1"
"2024-04-01,""Hearthstone"",51605.39,24,2"
"2024-04-01,""Clash Royale"",50395,16,2"
"2024-04-01,""Pokémon GO"",39400,40,2"
"2024-04-01,""Chess.com"",32750,47,15"
"2024-04-01,""Teamfight Tactics"",28724.53,89,3"
"2024-04-01,""Tetris"",28255,64,2"
"2024-04-01,""WarCraft III: Reforged"",27916.7,37,8"
"2024-04-01,""Rennsport"",27119.5,3,1"
"2024-04-01,""Mortal Kombat 1"",25000,40,5"
"2024-04-01,""Age of Empires II"",22505.87,82,26"
"2024-04-01,""Tekken 8"",21530.46,30,3"
"2024-04-01,""Farming Simulator 22"",16200,25,1"
"2024-04-01,""Age of Empires"",14949.62,33,8"
"2024-04-01,""Trackmania (2020)"",12959.94,20,6"
"2024-04-01,""Granblue Fantasy Versus: Rising"",12650,6,1"
"2024-04-01,""Guilty Gear -STRIVE-"",12650,6,1"
"2024-04-01,""King of Fighters XV"",12650,6,1"
"2024-04-01,""Street Fighter 6"",12650,6,1"
"2024-04-01,""Street Fighter III: 3rd Strike"",12650,6,1"
"2024-04-01,""Under Night In-Birth II [Sys:Celes]"",12650,6,1"
"2024-04-01,""ZeroSpace"",10000,8,1"
"2024-04-01,""Super Smash Bros. Melee"",9485.02,27,6"
"2024-04-01,""Age of Empires IV"",6035,41,7"
"2024-04-01,""osu!"",2614.04,34,3"
"2024-04-01,""Minecraft"",2000,1,1"
"2024-04-01,""Super Smash Bros. for Wii U"",2000,8,1"
"2024-04-01,""Super Smash Bros. Ultimate"",2000,8,1"
"2024-04-01,""GOALS"",1841.26,4,1"
"2024-04-01,""RaceRoom Racing Experience"",1581.3,10,1"
"2024-04-01,""Age of Mythology"",1218.43,11,3"
"2024-04-01,""Age of Empires III"",229.8,3,1"
"2024-04-01,""Age of Empires Online"",91.42,4,1"
"2024-04-01,""Call of Duty: Modern Warfare 3"",82.8,4,2"
"2024-05-01,""EA Sports FC 24"",2933085.72,33,4"
"2024-05-01,""Arena of Valor"",2869237.57,273,4"
"2024-05-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",2602576.5,176,4"
"2024-05-01,""Counter-Strike 2"",2344285.64,558,30"
"2024-05-01,""Dota 2"",2304925,271,9"
"2024-05-01,""Fortnite"",1994942.64,475,30"
"2024-05-01,""Apex Legends"",1e+06,60,1"
"2024-05-01,""Rocket League"",907658.88,2082,41"
"2024-05-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",815140,158,3"
"2024-05-01,""Rainbow Six Siege"",752195.07,111,2"
"2024-05-01,""Identity V"",552680,95,1"
"2024-05-01,""Call of Duty: Modern Warfare III"",475000,64,2"
"2024-05-01,""Chess.com"",311500,84,14"
"2024-05-01,""Free Fire"",299500,62,1"
"2024-05-01,""League of Legends"",264868.25,101,3"
"2024-05-01,""VALORANT"",220535.96,330,10"
"2024-05-01,""Pokemon Unite"",216000,173,5"
"2024-05-01,""Mobile Legends: Bang Bang"",177920,60,2"
"2024-05-01,""StarCraft: Remastered"",162120.68,58,25"
"2024-05-01,""Call of Duty: Mobile"",159194.5,25,1"
"2024-05-01,""League of Legends: Wild Rift"",158849.5,24,2"
"2024-05-01,""StarCraft II"",145912,65,16"
"2024-05-01,""CrossFire"",106908.5,42,2"
"2024-05-01,""Overwatch 2"",75000,55,1"
"2024-05-01,""Multigaming"",55931.04,8,1"
"2024-05-01,""Clash of Clans"",55000,30,1"
"2024-05-01,""Clash Royale"",53995,30,3"
"2024-05-01,""Teamfight Tactics"",40131.32,48,2"
"2024-05-01,""Hearthstone Battlegrounds"",33396.94,13,3"
"2024-05-01,""Tekken 8"",30734,16,2"
"2024-05-01,""Mortal Kombat 1"",22740,28,3"
"2024-05-01,""Age of Empires"",18204.32,99,6"
"2024-05-01,""WarCraft III: Reforged"",16897.02,25,4"
"2024-05-01,""Killer Instinct (2013)"",16390,8,1"
"2024-05-01,""Skullgirls 2nd Encore"",16100,8,1"
"2024-05-01,""Super Smash Bros. Melee"",14444.61,38,7"
"2024-05-01,""Street Fighter 6"",14319.7,8,1"
"2024-05-01,""Farming Simulator 22"",12452.4,21,1"
"2024-05-01,""Age of Empires II"",12165.32,89,28"
"2024-05-01,""World of Tanks"",10450,28,1"
"2024-05-01,""Trackmania (2020)"",10097.52,39,16"
"2024-05-01,""Guilty Gear -STRIVE-"",8630,8,1"
"2024-05-01,""StarCraft: Evo Complete (Mod)"",7706.5,11,2"
"2024-05-01,""Granblue Fantasy Versus: Rising"",6740,8,1"
"2024-05-01,""Under Night In-Birth II [Sys:Celes]"",6060,8,1"
"2024-05-01,""Minecraft"",5000,3,1"
"2024-05-01,""Tetris"",4955.66,12,2"
"2024-05-01,""Age of Empires IV"",3187.72,21,6"
"2024-05-01,""osu!"",2274.48,28,3"
"2024-05-01,""Age of Mythology"",1187.57,11,2"
"2024-05-01,""Super Smash Bros. Ultimate"",1080,6,1"
"2024-05-01,""Guilty Gear XX Accent Core Plus R"",253.47,3,1"
"2024-05-01,""Age of Empires Online"",135,4,5"
"2024-05-01,""Call of Duty: Modern Warfare 3"",54.45,3,1"
"2024-06-01,""Counter-Strike 2"",2426706.89,911,40"
"2024-06-01,""VALORANT"",1307673.39,327,11"
"2024-06-01,""Rocket League"",509875.2,841,27"
"2024-06-01,""Fortnite"",425977.08,179,8"
"2024-06-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",391890.13,177,4"
"2024-06-01,""Call of Duty: Modern Warfare III"",375000,32,1"
"2024-06-01,""Overwatch 2"",367821.8,213,4"
"2024-06-01,""League of Legends"",306798.77,85,4"
"2024-06-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",3e+05,96,1"
"2024-06-01,""Teamfight Tactics"",281682.04,81,5"
"2024-06-01,""Halo Infinite"",250000,64,1"
"2024-06-01,""EA Sports FC 24"",226799.54,43,3"
"2024-06-01,""Mortal Kombat 1"",203630,35,3"
"2024-06-01,""Dota 2"",189616.37,117,7"
"2024-06-01,""StarCraft: Remastered"",185313.49,39,19"
"2024-06-01,""Minecraft"",166000,53,3"
"2024-06-01,""StarCraft II"",147629,72,20"
"2024-06-01,""Tekken 8"",130105.6,43,7"
"2024-06-01,""Chess.com"",125500,43,10"
"2024-06-01,""Street Fighter 6"",122999.06,47,6"
"2024-06-01,""Farming Simulator 22"",71755.2,24,1"
"2024-06-01,""Clash of Clans"",55000,30,1"
"2024-06-01,""Clash Royale"",53600,18,2"
"2024-06-01,""Age of Empires II"",53153.49,89,24"
"2024-06-01,""Pokemon Unite"",50000,39,1"
"2024-06-01,""Trackmania (2020)"",41389.61,54,21"
"2024-06-01,""Age of Empires IV"",37888.31,31,5"
"2024-06-01,""Tetris"",34426.7,49,3"
"2024-06-01,""WarCraft III: Reforged"",12270.02,20,3"
"2024-06-01,""Guilty Gear -STRIVE-"",10718,23,4"
"2024-06-01,""Killer Instinct (2013)"",10480,8,1"
